accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user
ACC000202,43617.05,0.00013628214752072415,7,1027,0,13.07,27,6,24,False,4,5.248168463956749e-05,False,False,0,SAVINGS,User_202
ACC000203,38568.36,7.220608161450624e-05,1,1054,0,2.55,46,1,3,False,3,4.770132086077474e-05,False,False,0,CURRENT,User_203
ACC000204,38539.44,0.0006158639043852949,9,1048,0,18.22,14,6,36,False,6,0.0001537808303729167,False,False,0,BUSINESS,User_204
ACC000205,11227.7,0.0,4,992,0,0.15,24,5,0,False,0,0.00014657414340295806,True,False,0,SAVINGS,User_205
ACC000206,70101.1,0.00034614622619988215,6,1017,0,21.58,48,6,42,False,7,4.147054193805343e-05,True,False,0,BUSINESS,User_206
ACC000207,69125.97,0.00036898031347499047,2,1008,0,12.68,40,9,18,False,2,0.00014771674196964492,False,False,0,BUSINESS,User_207
ACC000208,75368.92,0.0006091867635717946,7,1027,0,21.8,25,7,42,False,6,0.00023727818317877727,False,False,0,BUSINESS,User_208
ACC000209,27100.84,0.0,9,1048,0,0.02,2,3,0,False,0,1.9008476642925367e-05,False,False,0,BUSINESS,User_209
ACC000210,79787.15,0.00016917988667647756,0,1045,0,10.6,25,5,20,False,4,7.996777632796683e-05,False,False,0,SAVINGS,User_210
ACC000211,88964.14,0.0001917784419560606,5,989,0,10.63,14,6,18,False,3,0.00011081765828495978,False,False,0,SAVINGS,User_211
ACC000212,35567.6,0.0007586529392154303,4,992,0,12.68,38,5,25,False,5,0.0001064918731228132,False,False,0,CURRENT,User_212
ACC000213,8708.32,0.0009984366061825576,4,992,0,13.31,18,6,24,False,4,0.00020550535464924192,False,False,0,BUSINESS,User_213
ACC000214,90321.7,0.0006895576907221962,0,1045,0,35.68,27,6,66,False,11,0.0001119932442634068,False,False,0,BUSINESS,User_214
ACC000215,79000.41,0.00030011432432142804,4,992,0,23.13,31,10,40,False,4,9.923296689113693e-05,True,False,0,BUSINESS,User_215
ACC000216,79843.46,0.00020784652618990713,5,989,0,6.65,43,5,10,False,2,0.00013006386850822777,False,False,0,SAVINGS,User_216
ACC000217,59542.35,0.0001560565668729394,8,1028,0,6.57,17,4,12,False,3,5.809540633798211e-05,True,False,0,SAVINGS,User_217
ACC000218,69470.13,0.0001726620183297328,1,1054,0,8.58,9,5,15,False,3,6.36373854724224e-05,True,False,0,BUSINESS,User_218
ACC000219,43269.04,0.00024833487325476105,4,992,0,15.61,32,6,30,False,5,8.233518248256109e-05,False,False,0,SAVINGS,User_219
ACC000220,35800.12,0.0001334782521496327,1,1054,0,6.62,35,7,7,False,1,0.00010621299609382505,True,False,0,BUSINESS,User_220
ACC000221,38436.09,0.00016178209894911107,2,1008,0,8.59,38,5,15,False,3,7.827593470310791e-05,False,False,0,SAVINGS,User_221
ACC000222,8323.47,0.00020838850362961517,5,989,0,8.6,25,5,15,False,3,7.738893616454732e-05,True,False,1,CURRENT,User_222
ACC000223,11622.05,6.157311710948184e-05,9,1048,0,8.05,26,6,12,False,2,4.577030774286e-05,True,False,0,SAVINGS,User_223
ACC000224,61437.4,0.00043645693774127433,2,1008,0,18.66,11,10,30,False,3,0.00011167486963414901,True,False,1,BUSINESS,User_224
ACC000225,56468.54,0.0002946001343008199,8,1028,0,12.66,45,5,25,False,5,0.00013065504120963014,False,False,0,BUSINESS,User_225
ACC000226,55282.73,0.00011790389229941079,0,1045,0,6.63,17,5,10,False,2,0.00012114646654996538,True,False,0,CURRENT,User_226
ACC000227,45651.5,0.0002127397717446195,1,1054,0,12.58,44,5,25,False,5,5.456589523120318e-05,True,False,0,BUSINESS,User_227
ACC000228,98241.52,0.0001402106764356456,6,1017,0,13.09,28,6,24,False,4,7.728951712387135e-05,False,False,0,SAVINGS,User_228
ACC000229,86391.68,0.0008882828684032809,7,1027,0,36.73,23,9,72,False,8,0.0001424095469954273,False,False,1,BUSINESS,User_229
ACC000230,48744.33,0.0004122994027272516,6,1017,0,15.63,42,4,28,False,7,9.156014597713118e-05,False,False,0,BUSINESS,User_230
ACC000231,32825.96,6.348569247243212e-05,0,1045,0,2.05,23,2,4,False,2,3.9104568006520464e-05,True,False,0,CURRENT,User_231
ACC000232,60567.97,0.0033095044315624416,7,1027,0,100,14,5,320,True,64,0.00012380331081549942,True,True,4,BUSINESS,User_232
ACC000233,15209.72,2.5583085861871326e-05,9,1048,0,3.52,48,1,4,False,4,1.738558851839761e-05,False,False,0,CURRENT,User_233
ACC000234,57607.21,0.0006218676352515044,2,1008,0,18.84,15,10,30,False,3,0.0002732065951827837,True,False,2,CURRENT,User_234
ACC000235,40100.1,0.0007777901310489832,0,1045,0,28.71,15,6,54,False,9,0.00012753526713720972,False,False,0,BUSINESS,User_235
ACC000236,24125.47,0.0034962179089168283,8,1028,0,100,2,7,441,True,63,0.00011935221559354218,False,True,4,BUSINESS,User_236
ACC000237,60753.31,0.00045946141269293325,9,1048,0,21.62,31,5,40,False,8,7.66505189152397e-05,True,False,0,SAVINGS,User_237
ACC000238,39828.42,0.00023903181076202423,0,1045,0,12.62,30,5,25,False,5,9.600202941235856e-05,True,False,0,CURRENT,User_238
ACC000239,53316.57,0.00031584794297378517,5,989,0,18.11,35,6,36,False,6,7.619592317391017e-05,True,False,0,BUSINESS,User_239
ACC000240,62121.39,0.00039373277240333426,5,989,0,15.61,49,6,30,False,5,6.767870085152007e-05,False,False,0,CURRENT,User_240
ACC000241,59618.12,0.00020246730716087222,9,1048,0,10.6,11,5,20,False,4,8.047273029175929e-05,True,False,0,CURRENT,User_241
ACC000242,88650.69,0.00037231707537564945,1,1054,0,21.64,13,8,40,False,5,0.00010452574219309806,False,False,2,CURRENT,User_242
ACC000243,4425.78,0.00028208519077290795,7,1027,0,13.17,14,6,24,False,4,0.00014526325724905888,True,False,0,SAVINGS,User_243
ACC000244,64017.82,0.0004185874363357682,2,1008,0,32.19,9,10,60,False,6,0.00014921770509176998,True,False,0,SAVINGS,User_244
ACC000245,34063.17,0.00025526732472279335,5,989,0,10.63,45,5,20,False,4,0.00010132096588424989,True,False,0,CURRENT,User_245
ACC000246,67490.79,0.0006774485905605965,6,1017,0,28.77,18,9,54,False,6,0.0002027569703644566,True,False,0,SAVINGS,User_246
ACC000247,36459.21,0.0003537278357894553,7,1027,0,14.19,37,10,20,False,2,0.00015753639042343892,False,False,0,CURRENT,User_247
ACC000248,68470.98,9.718933450211858e-05,7,1027,0,5.63,32,6,6,False,1,0.0001216740359987924,False,False,0,SAVINGS,User_248
ACC000249,56134.98,8.999469908916783e-05,6,1017,0,8.05,27,4,16,False,4,3.711720126036211e-05,True,False,0,CURRENT,User_249
ACC000250,50322.59,0.00023048671805732615,5,989,0,13.13,16,4,24,False,6,0.00010578210454363922,False,False,0,BUSINESS,User_250
ACC000251,64547.34,0.00043817399500828966,2,1008,0,18.67,27,7,35,False,5,0.0001297659710021472,False,False,1,BUSINESS,User_251
ACC000252,46821.96,0.0005925116196734214,1,1054,0,21.71,50,7,42,False,6,0.00014884038482867814,True,False,0,CURRENT,User_252
ACC000253,34677.35,0.0004036892983250007,3,990,0,23.12,29,4,40,False,10,8.157144564644708e-05,False,False,0,CURRENT,User_253
ACC000254,66122.87,0.00022332988110281273,7,1027,0,16.56,5,3,27,False,9,3.589690644440712e-05,False,False,0,BUSINESS,User_254
ACC000255,17519.4,4.2263986264948066e-05,2,1008,0,1.57,43,1,2,False,2,6.126113465872313e-05,True,False,0,SAVINGS,User_255
ACC000256,20407.76,0.00011884247297323317,7,1027,0,10.58,49,4,20,False,5,7.03926531671439e-05,False,False,0,SAVINGS,User_256
ACC000257,51352.2,0.0001144955762535472,8,1028,0,10.58,13,5,20,False,4,6.437096427219766e-05,True,False,1,BUSINESS,User_257
ACC000258,55016.71,8.758474734051531e-05,8,1028,0,6.55,38,4,12,False,3,4.053974606812032e-05,True,False,0,CURRENT,User_258
ACC000259,56714.79,0.0003792822036563429,5,989,0,20.68,48,9,36,False,4,0.0001401345812006473,True,False,0,CURRENT,User_259
ACC000260,41635.46,5.7171485802365145e-05,8,1028,0,5.06,46,4,8,False,2,5.6066218873868596e-05,False,False,0,SAVINGS,User_260
ACC000261,62007.23,0.0004717929956024711,2,1008,0,12.64,1,5,25,False,5,9.392025282783607e-05,True,False,0,CURRENT,User_261
ACC000262,23693.04,0.00035399518058847144,3,990,0,12.66,46,7,21,False,3,0.00012439605943572217,True,False,1,CURRENT,User_262
ACC000263,47358.2,0.0005098122421234793,8,1028,1,12.64,32,3,18,False,6,9.228340012868371e-05,True,False,1,CURRENT,User_263
ACC000264,74271.88,0.00033539967412652896,0,1045,0,16.7,3,9,27,False,3,0.00016641646218845397,True,False,0,BUSINESS,User_264
ACC000265,82594.51,0.00031972576667621235,8,1028,0,25.66,49,11,44,False,4,0.00012962925896414825,False,False,1,SAVINGS,User_265
ACC000266,54734.37,0.00047950651746610045,0,1045,0,18.17,35,6,36,False,6,0.00012577523457002013,False,False,0,BUSINESS,User_266
ACC000267,92097.46,0.0002658020691490823,5,989,0,18.6,20,7,35,False,5,7.440945990566548e-05,False,False,1,CURRENT,User_267
ACC000268,6781.11,0.0003540317767616429,4,992,0,18.65,13,5,35,False,7,0.00010968046313269171,True,False,0,CURRENT,User_268
ACC000269,40740.81,0.00033518942569090386,7,1027,0,14.62,17,8,24,False,3,8.76905346122685e-05,True,False,0,BUSINESS,User_269
ACC000270,55242.2,0.00048503504343792186,7,1027,0,23.23,10,10,40,False,4,0.0001847644688627008,False,False,0,BUSINESS,User_270
ACC000271,9033.49,0.00013790177654770638,6,1017,0,12.54,48,3,21,False,7,2.457048160278128e-05,True,False,0,SAVINGS,User_271
ACC000272,83993.54,0.00041240067126884996,3,990,0,24.64,11,9,45,False,5,9.619440618593078e-05,True,False,0,CURRENT,User_272
ACC000273,63648.46,0.00022382286697653116,4,992,0,6.59,50,5,10,False,2,6.889404875745068e-05,False,False,1,BUSINESS,User_273
ACC000274,21344.0,0.00020679381391925918,8,1028,0,12.6,28,5,25,False,5,7.434242153005476e-05,False,False,0,BUSINESS,User_274
ACC000275,32899.41,0.00036908398049554373,6,1017,0,15.62,15,7,28,False,4,8.011537074831005e-05,True,False,0,SAVINGS,User_275
ACC000276,81944.15,0.002123647878998031,9,1048,0,100,4,4,216,True,54,2.9553053739303897e-05,False,True,3,BUSINESS,User_276
ACC000277,51635.49,0.003997847245760335,0,1045,1,100,47,7,392,True,56,8.33115320438029e-05,True,True,9,BUSINESS,User_277
ACC000278,22439.87,0.000493680843941887,7,1027,0,15.65,34,7,28,False,4,0.00010526518349428372,False,False,0,CURRENT,User_278
ACC000279,79646.5,7.649930688968558e-05,8,1028,0,6.55,32,3,12,False,4,4.354308942690141e-05,True,False,0,BUSINESS,User_279
ACC000280,93315.96,0.0003320810655358477,6,1017,0,20.69,24,9,36,False,4,0.00015386112436890662,False,False,1,SAVINGS,User_280
ACC000281,79146.8,0.0002776363891236447,1,1054,0,12.66,8,5,25,False,5,0.0001337319002373024,False,False,0,CURRENT,User_281
ACC000282,50199.73,0.000113282857027349,1,1054,0,8.06,9,2,12,False,6,4.739212856167282e-05,False,False,0,CURRENT,User_282
ACC000283,93647.42,0.0017153189631233755,1,1054,0,36.77,5,10,70,False,7,0.00010215554711581251,True,False,0,CURRENT,User_283
ACC000284,52251.35,0.004341619296006994,1,1054,0,100,22,5,405,True,81,4.936424684038434e-05,False,True,1,BUSINESS,User_284
ACC000285,2927.99,0.0007687114901492141,5,989,0,15.64,6,6,30,False,5,6.132793976267441e-05,False,False,0,SAVINGS,User_285
ACC000286,86085.75,0.0001490591849083165,1,1054,0,10.64,41,6,18,False,3,0.000125521909071049,True,False,0,SAVINGS,User_286
ACC000287,47822.88,0.00045546751616901967,5,989,0,18.3,27,8,32,False,4,0.0002525602502712395,True,False,0,SAVINGS,User_287
ACC000288,89155.82,0.001762248204397397,1,1054,0,36.89,29,10,70,False,7,0.0002134428427937142,False,False,0,SAVINGS,User_288
ACC000289,32464.01,0.00010347694326314985,1,1054,0,6.69,30,7,7,False,1,0.00017992211041665943,True,False,1,SAVINGS,User_289
ACC000290,1391.36,0.0003601457959534593,1,1054,0,10.59,30,4,20,False,5,4.9931591959742245e-05,False,False,0,CURRENT,User_290
ACC000291,26167.06,0.0006589079055610557,7,1027,0,12.64,30,5,25,False,5,7.273086102861843e-05,True,False,1,CURRENT,User_291
ACC000292,77722.59,0.0003311686098030277,4,992,0,8.62,34,5,15,False,3,8.515905139288919e-05,True,False,0,CURRENT,User_292
ACC000293,71069.73,0.00017867960235394673,1,1054,0,14.59,7,8,24,False,3,7.238324256768259e-05,True,False,0,BUSINESS,User_293
ACC000294,33208.54,8.891036870833348e-05,1,1054,0,3.57,26,3,6,False,2,5.980130066561801e-05,False,False,0,BUSINESS,User_294
ACC000295,60113.56,0.00046673506819634963,1,1054,0,20.65,7,4,36,False,9,0.00010595523859711185,True,False,0,CURRENT,User_295
ACC000296,23030.41,0.00042187919933865843,4,992,0,18.15,14,6,36,False,6,0.00011226452531076369,False,False,0,CURRENT,User_296
ACC000297,69860.35,0.0007693291320632356,3,990,0,32.31,50,10,60,False,6,0.0002365317002717543,False,False,0,BUSINESS,User_297
ACC000298,66395.66,0.00017877513314004372,1,1054,0,12.78,12,9,18,False,2,0.0002643592845998815,False,False,0,SAVINGS,User_298
ACC000299,63370.13,8.26879406114008e-05,1,1054,0,5.04,43,4,8,False,2,2.767673865109672e-05,True,False,0,SAVINGS,User_299
ACC000300,48032.97,3.713675249749471e-05,0,1045,0,7.55,7,8,8,False,1,4.450437867159851e-05,False,False,1,CURRENT,User_300
ACC000301,31897.32,9.732546167275659e-05,6,1017,0,11.59,22,12,12,False,1,8.215170062284329e-05,True,False,1,BUSINESS,User_301
ACC000302,98044.39,0.0006515821988972005,5,989,0,21.66,23,6,42,False,7,9.007922463491195e-05,False,False,0,CURRENT,User_302
ACC000303,23558.6,0.00092208413852708,6,1017,0,40.72,41,9,81,False,9,0.00013260405949576485,True,False,0,BUSINESS,User_303
ACC000304,93160.89,8.227573003644492e-05,8,1028,0,8.56,3,5,15,False,3,5.325742955727517e-05,False,False,0,BUSINESS,User_304
ACC000305,47905.2,0.00017160540899583253,7,1027,0,12.57,38,7,21,False,3,4.791463816201104e-05,False,False,1,BUSINESS,User_305
ACC000306,85854.27,0.000742995205973389,2,1008,0,28.69,36,8,56,False,7,0.0001169546856775484,False,False,0,BUSINESS,User_306
ACC000307,75058.21,7.985675357854028e-05,5,989,0,6.58,34,5,10,False,2,7.54987306964849e-05,True,False,0,CURRENT,User_307
ACC000308,87728.35,0.0007547976857976366,9,1048,0,24.69,41,9,45,False,5,0.00011789318512810492,True,False,0,CURRENT,User_308
ACC000309,83839.84,0.0003003118881537314,9,1048,0,12.67,44,7,21,False,3,0.0001438820564412335,False,False,0,CURRENT,User_309
ACC000310,7035.8,0.0007775624938407861,6,1017,0,25.35,8,8,48,False,6,0.0002680581619658779,True,False,0,BUSINESS,User_310
ACC000311,46774.36,9.73379494311014e-06,7,1027,0,2.52,7,1,3,False,3,1.8522582887676243e-05,True,False,0,CURRENT,User_311
ACC000312,2322.64,6.656857181327118e-05,3,990,0,5.04,31,2,8,False,4,3.136612326991212e-05,False,False,0,SAVINGS,User_312
ACC000313,24952.19,0.000391643393287857,2,1008,0,3.6,14,3,6,False,2,5.847180531688671e-05,True,False,0,SAVINGS,User_313
ACC000314,51003.16,0.0008984561740430255,4,992,0,20.68,49,4,36,False,9,8.532376363032645e-05,False,False,0,CURRENT,User_314
ACC000315,99110.2,0.0002158240317071398,8,1028,0,18.65,24,10,30,False,3,0.00013142424266799447,True,False,0,CURRENT,User_315
ACC000316,71097.71,0.0004058480159079888,9,1048,0,13.17,27,6,24,False,4,0.00013129018452383276,True,False,0,SAVINGS,User_316
ACC000317,61522.04,0.0008041086497891414,9,1048,0,8.67,45,5,15,False,3,8.541714109205373e-05,False,False,0,SAVINGS,User_317
ACC000318,77679.93,0.00018565569448506249,2,1008,0,10.57,43,4,20,False,5,4.7529528199446385e-05,True,False,0,CURRENT,User_318
ACC000319,65212.28,0.00021588246001204192,7,1027,0,8.65,25,5,15,False,3,0.0001271009809855783,False,False,0,SAVINGS,User_319
ACC000320,45951.1,0.00030646676702547577,7,1027,0,15.65,13,6,30,False,5,0.00012359810249787457,False,False,0,CURRENT,User_320
ACC000321,52504.9,0.0053857222765685804,2,1008,2,100,6,7,468,True,67,0.00012677725541640917,False,True,1,BUSINESS,User_321
ACC000322,59670.89,0.00027495927545047446,4,992,0,15.58,22,6,30,False,5,5.007228147329081e-05,False,False,0,CURRENT,User_322
ACC000323,87494.06,0.0003001994673261909,4,992,0,15.72,14,11,22,False,2,0.00019357710339129664,False,False,1,BUSINESS,User_323
ACC000324,39834.64,0.0001765379093527496,4,992,0,6.59,30,2,10,False,5,7.112686595936671e-05,False,False,0,CURRENT,User_324
ACC000325,44906.5,0.0002458781862828797,8,1028,0,12.63,22,5,25,False,5,0.00010935291584524466,True,False,0,BUSINESS,User_325
ACC000326,31016.75,0.0004540375983316093,9,1048,0,24.67,42,7,49,False,7,0.00012685481063917422,False,False,0,BUSINESS,User_326
ACC000327,8796.47,0.00043569870074844575,0,1045,0,28.63,40,9,54,False,6,8.766989943238643e-05,True,False,0,SAVINGS,User_327
ACC000328,46771.82,0.00048317230474039674,3,990,0,23.17,36,10,40,False,4,0.00011955218103981471,True,False,1,SAVINGS,User_328
ACC000329,43181.39,9.231132038683424e-05,5,989,0,8.54,1,3,15,False,5,3.517370327677159e-05,True,False,0,BUSINESS,User_329
ACC000330,1692.47,0.0008755606365554496,7,1027,0,3.72,41,4,4,False,1,0.00012815952010772428,True,False,0,BUSINESS,User_330
ACC000331,66714.66,9.88813946733234e-05,7,1027,0,3.58,41,2,6,False,3,7.361592667957863e-05,True,False,0,BUSINESS,User_331
ACC000332,99396.58,0.00120249221837758,7,1027,0,40.8,46,11,77,False,7,0.00017989213629567436,True,False,2,CURRENT,User_332
ACC000333,28109.39,0.0011050916329491294,7,1027,0,15.73,23,7,28,False,4,0.00011669509090144804,False,False,0,SAVINGS,User_333
ACC000334,6410.0,5.631278588328863e-05,4,992,0,6.53,1,3,12,False,4,2.1339838714138722e-05,True,False,0,CURRENT,User_334
ACC000335,40470.84,0.0002766040189387998,3,990,0,25.1,17,8,48,False,6,7.054711215294623e-05,True,False,0,CURRENT,User_335
ACC000336,76161.15,0.00014081474666249053,8,1028,0,5.57,8,6,6,False,1,5.484077711714394e-05,True,False,0,SAVINGS,User_336
ACC000337,82088.8,0.00019697880271365574,4,992,0,8.08,31,4,16,False,4,5.690977369897404e-05,False,False,0,BUSINESS,User_337
ACC000338,67280.51,0.00010489296690467957,9,1048,0,8.66,45,9,9,False,1,0.0001492760834343743,False,False,1,BUSINESS,User_338
ACC000339,69354.06,0.00028943884133564134,6,1017,0,24.66,50,9,45,False,5,0.00012884650247953593,False,False,1,CURRENT,User_339
ACC000340,24240.76,0.0001124942409498397,0,1045,0,6.55,14,3,12,False,4,4.3628537795023314e-05,False,False,0,CURRENT,User_340
ACC000341,72010.86,0.0028393061862101083,7,1027,0,73.02,27,13,143,False,11,0.00023736440246511877,True,False,0,SAVINGS,User_341
ACC000342,44330.41,0.00015830614478114292,8,1028,0,5.09,38,4,8,False,2,7.52922313628652e-05,False,False,0,SAVINGS,User_342
ACC000343,18129.29,0.0002114163856850612,0,1045,0,18.6,6,10,30,False,3,7.540363070266824e-05,False,False,0,CURRENT,User_343
ACC000344,36441.69,0.0004372474731331143,6,1017,0,10.65,38,6,18,False,3,0.0001074924826029058,False,False,0,SAVINGS,User_344
ACC000345,63455.64,0.0006238622215107566,0,1045,0,20.85,18,11,33,False,3,0.00028795030175253185,False,False,0,BUSINESS,User_345
ACC000346,75228.7,0.00029866713750189883,4,992,0,20.65,16,11,33,False,3,0.00011840061485654337,False,False,1,CURRENT,User_346
ACC000347,47997.07,0.0005583018678237828,5,989,0,13.11,7,4,24,False,6,5.151644550615282e-05,False,False,0,SAVINGS,User_347
ACC000348,52565.37,0.00025797934408754863,5,989,0,8.11,3,4,16,False,4,8.357301306535324e-05,True,False,0,CURRENT,User_348
ACC000349,61639.67,8.347764369464944e-05,2,1008,0,6.55,2,3,12,False,4,3.673653282292764e-05,False,False,0,BUSINESS,User_349
ACC000350,52961.12,0.0006972581747663124,2,1008,0,28.67,27,6,54,False,9,9.896648632744078e-05,True,False,0,BUSINESS,User_350
ACC000351,79286.25,0.00036256027534783616,3,990,0,12.71,28,7,21,False,3,0.00017813385003061807,False,False,0,SAVINGS,User_351
ACC000352,10025.18,1.8387004663646922e-05,4,992,0,4.58,27,5,5,False,1,7.876653541165305e-05,False,False,1,BUSINESS,User_352
ACC000353,98372.35,7.619429624726905e-05,7,1027,0,6.59,19,7,7,False,1,7.87383559817082e-05,True,False,0,CURRENT,User_353
ACC000354,63158.3,0.00032548809133839103,5,989,0,10.57,39,4,20,False,5,3.697809310660401e-05,False,False,0,CURRENT,User_354
ACC000355,36498.82,0.0004631961527626593,7,1027,0,21.72,37,7,42,False,6,0.00017151703443570618,False,False,0,CURRENT,User_355
ACC000356,56143.93,0.00018552130386249058,5,989,0,8.58,39,3,15,False,5,6.457378182521092e-05,True,False,0,SAVINGS,User_356
ACC000357,61312.46,0.0004026237960126865,8,1028,0,12.61,14,5,25,False,5,6.690902194725145e-05,True,False,1,CURRENT,User_357
ACC000358,74520.6,0.00029142923797360345,0,1045,0,18.58,35,5,35,False,7,5.525166642411263e-05,True,False,0,CURRENT,User_358
ACC000359,71257.25,0.000841244931621318,0,1045,0,10.67,34,5,20,False,4,9.01068585327526e-05,False,False,0,CURRENT,User_359
ACC000360,33194.49,0.0008349969514962212,8,1028,0,36.7,7,9,72,False,8,0.00011356147366404952,False,False,1,SAVINGS,User_360
ACC000361,16096.31,0.00011216045003554486,1,1054,0,14.13,49,10,20,False,2,0.00011384230641116249,False,False,0,SAVINGS,User_361
ACC000362,63183.62,0.0002274375262298506,6,1017,0,6.58,11,2,10,False,5,5.705373463853476e-05,True,False,0,BUSINESS,User_362
ACC000363,38243.8,0.00032847582691901205,1,1054,0,20.65,4,9,36,False,4,0.00012112318248765971,True,False,0,SAVINGS,User_363
