accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user,fraud_score
ACC000182,7784.06,0.0001385661759212,0,1045,0,8.55,32,5,15,False,3,3.5793373616141965e-05,False,False,0,BUSINESS,User_182,0.11744446258198298
ACC000183,93079.26,0.0035198016660188,6,1017,2,100.0,8,4,271,True,68,7.933400116439457e-05,False,True,3,SAVINGS,User_183,0.9621974767551738
ACC000184,77562.73,0.0006702968663105,1,1054,0,25.15,37,8,48,False,6,8.196061800281915e-05,True,False,3,SAVINGS,User_184,0.28426715615060566
ACC000185,41487.94,0.0002694260841212,4,992,0,12.6,8,7,21,False,3,7.791025675035644e-05,True,False,0,BUSINESS,User_185,0.0424816361429918
ACC000186,16382.0,0.0005375750463819,1,1054,0,13.14,11,6,24,False,4,8.227022664846863e-05,True,False,1,SAVINGS,User_186,0.1465479442469258
ACC000187,50844.31,0.0004359576161059,9,1048,0,18.68,47,10,30,False,3,0.0001347000502175,False,False,0,CURRENT,User_187,0.12491464930014695
ACC000188,56044.77,0.0001983016609259,2,1008,0,8.7,28,5,15,False,3,0.0001772722713669,False,False,0,CURRENT,User_188,0.05845553748372131
ACC000189,77261.17,0.0001354169547943,8,1028,0,9.63,32,7,14,False,2,0.0001134509133439,False,False,1,CURRENT,User_189,0.08171618454482786
ACC000190,32438.63,0.0003484964199208,6,1017,0,12.67,12,5,25,False,5,0.0001382829371341,True,False,0,CURRENT,User_190,0.03495451777467978
ACC000191,7576.38,0.0006289473373,5,989,0,15.72,36,7,28,False,4,0.0001590803855359,False,False,0,SAVINGS,User_191,0.0847526479250479
ACC000192,9855.06,4.281617437212843e-06,6,1017,0,1.52,18,2,2,False,1,1.767306952223837e-05,False,False,0,SAVINGS,User_192,0.15307079300050747
ACC000193,66157.87,0.0002056669436532,8,1028,0,24.63,36,13,39,False,3,0.0001056000229808,False,False,0,CURRENT,User_193,0.10746584782139867
ACC000194,78026.76,5.198434826739103e-05,1,1054,0,3.52,29,1,4,False,4,1.8654598288208012e-05,False,False,0,CURRENT,User_194,0.16889806683723343
ACC000195,1559.45,0.0004435203380788,9,1048,0,21.64,27,7,42,False,6,9.4709407884631e-05,True,False,0,BUSINESS,User_195,0.11263209480101734
ACC000196,47989.83,8.950767812818267e-05,1,1054,0,12.6,23,7,21,False,3,9.192884986262536e-05,True,False,0,SAVINGS,User_196,0.05734211785388621
ACC000197,86040.87,0.0001717935096288,4,992,0,8.58,27,3,15,False,5,6.276881707727752e-05,False,False,0,BUSINESS,User_197,0.04019363230132626
ACC000198,10972.66,0.0002730941414928,1,1054,0,27.62,20,10,50,False,5,9.458334872221384e-05,True,False,1,BUSINESS,User_198,0.18524372276975354
ACC000199,91716.72,0.0002536122925284,0,1045,0,9.65,33,7,14,False,2,0.0001211426368546,False,False,0,SAVINGS,User_199,0.10140028374553625
ACC000200,27377.72,8.940500390542435e-05,7,1027,0,6.53,49,2,10,False,5,2.5680614999513133e-05,True,False,0,SAVINGS,User_200,0.13859434965005815
ACC000201,84091.81,0.0006392826454342,3,990,0,18.7,39,5,35,False,7,0.0001331087966197,True,False,0,BUSINESS,User_201,0.08004098070005565
ACC000202,43617.05,0.0001362821475207,7,1027,0,13.07,27,6,24,False,4,5.248168463956749e-05,False,False,0,SAVINGS,User_202,0.008460993341995082
ACC000203,38568.36,7.220608161450624e-05,1,1054,0,2.55,46,1,3,False,3,4.770132086077474e-05,False,False,0,CURRENT,User_203,0.16488736279299263
ACC000204,38539.44,0.0006158639043852,9,1048,0,18.22,14,6,36,False,6,0.0001537808303729,False,False,0,BUSINESS,User_204,0.09397967651509477
ACC000205,11227.7,0.0,4,992,0,0.15,24,5,0,False,0,0.0001465741434029,True,False,0,SAVINGS,User_205,0.1203444706647962
ACC000206,70101.1,0.0003461462261998,6,1017,0,21.58,48,6,42,False,7,4.147054193805343e-05,True,False,0,BUSINESS,User_206,0.09064781013497177
ACC000207,69125.97,0.0003689803134749,2,1008,0,12.68,40,9,18,False,2,0.0001477167419696,False,False,0,BUSINESS,User_207,0.07573816679006827
ACC000208,75368.92,0.0006091867635717,7,1027,0,21.8,25,7,42,False,6,0.0002372781831787,False,False,0,BUSINESS,User_208,0.09673582768028686
ACC000209,27100.84,0.0,9,1048,0,0.02,2,3,0,False,0,1.9008476642925367e-05,False,False,0,BUSINESS,User_209,0.20371521838751755
ACC000210,79787.15,0.0001691798866764,0,1045,0,10.6,25,5,20,False,4,7.996777632796683e-05,False,False,0,SAVINGS,User_210,0.06187508400950243
ACC000211,88964.14,0.000191778441956,5,989,0,10.63,14,6,18,False,3,0.0001108176582849,False,False,0,SAVINGS,User_211,0.03353167265185735
ACC000212,35567.6,0.0007586529392154,4,992,0,12.68,38,5,25,False,5,0.0001064918731228,False,False,0,CURRENT,User_212,0.04953930846071732
ACC000213,8708.32,0.0009984366061825,4,992,0,13.31,18,6,24,False,4,0.0002055053546492,False,False,0,BUSINESS,User_213,0.13871171781508018
ACC000214,90321.7,0.0006895576907221,0,1045,0,35.68,27,6,66,False,11,0.0001119932442634,False,False,0,BUSINESS,User_214,0.17939359873665786
ACC000215,79000.41,0.0003001143243214,4,992,0,23.13,31,10,40,False,4,9.923296689113693e-05,True,False,0,BUSINESS,User_215,0.0737978542820468
ACC000216,79843.46,0.0002078465261899,5,989,0,6.65,43,5,10,False,2,0.0001300638685082,False,False,0,SAVINGS,User_216,0.061790467041663556
ACC000217,59542.35,0.0001560565668729,8,1028,0,6.57,17,4,12,False,3,5.809540633798211e-05,True,False,0,SAVINGS,User_217,0.015374840744724796
ACC000218,69470.13,0.0001726620183297,1,1054,0,8.58,9,5,15,False,3,6.36373854724224e-05,True,False,0,BUSINESS,User_218,0.06668022600516899
ACC000219,43269.04,0.0002483348732547,4,992,0,15.61,32,6,30,False,5,8.233518248256109e-05,False,False,0,SAVINGS,User_219,0.015999952055714906
ACC000220,35800.12,0.0001334782521496,1,1054,0,6.62,35,7,7,False,1,0.0001062129960938,True,False,0,BUSINESS,User_220,0.08544599962598491
ACC000221,38436.09,0.0001617820989491,2,1008,0,8.59,38,5,15,False,3,7.827593470310791e-05,False,False,0,SAVINGS,User_221,0.031321994460765966
ACC000222,8323.47,0.0002083885036296,5,989,0,8.6,25,5,15,False,3,7.738893616454732e-05,True,False,1,CURRENT,User_222,0.10792684477532255
ACC000223,11622.05,6.157311710948184e-05,9,1048,0,8.05,26,6,12,False,2,4.577030774286e-05,True,False,0,SAVINGS,User_223,0.09016258380068441
ACC000224,61437.4,0.0004364569377412,2,1008,0,18.66,11,10,30,False,3,0.0001116748696341,True,False,1,BUSINESS,User_224,0.133618574471812
ACC000225,56468.54,0.0002946001343008,8,1028,0,12.66,45,5,25,False,5,0.0001306550412096,False,False,0,BUSINESS,User_225,0.0470641775843788
ACC000226,55282.73,0.0001179038922994,0,1045,0,6.63,17,5,10,False,2,0.0001211464665499,True,False,0,CURRENT,User_226,0.06502083610757135
ACC000227,45651.5,0.0002127397717446,1,1054,0,12.58,44,5,25,False,5,5.456589523120318e-05,True,False,0,BUSINESS,User_227,0.06921405462028916
ACC000228,98241.52,0.0001402106764356,6,1017,0,13.09,28,6,24,False,4,7.728951712387135e-05,False,False,0,SAVINGS,User_228,0.040219568619903945
ACC000229,86391.68,0.0008882828684032,7,1027,0,36.73,23,9,72,False,8,0.0001424095469954,False,False,1,BUSINESS,User_229,0.17242517867207324
ACC000230,48744.33,0.0004122994027272,6,1017,0,15.63,42,4,28,False,7,9.156014597713118e-05,False,False,0,BUSINESS,User_230,0.03777817565864132
ACC000231,32825.96,6.348569247243212e-05,0,1045,0,2.05,23,2,4,False,2,3.9104568006520464e-05,True,False,0,CURRENT,User_231,0.12011385538747141
ACC000232,60567.97,0.0033095044315624,7,1027,0,100.0,14,5,320,True,64,0.0001238033108154,True,True,4,BUSINESS,User_232,0.8122218330790816
ACC000233,15209.72,2.558308586187133e-05,9,1048,0,3.52,48,1,4,False,4,1.738558851839761e-05,False,False,0,CURRENT,User_233,0.2348313932699198
ACC000234,57607.21,0.0006218676352515,2,1008,0,18.84,15,10,30,False,3,0.0002732065951827,True,False,2,CURRENT,User_234,0.2984036151109435
ACC000235,40100.1,0.0007777901310489,0,1045,0,28.71,15,6,54,False,9,0.0001275352671372,False,False,0,BUSINESS,User_235,0.15580659183109527
ACC000236,24125.47,0.0034962179089168,8,1028,0,100.0,2,7,441,True,63,0.0001193522155935,False,True,4,BUSINESS,User_236,0.9014368010592431
ACC000237,60753.31,0.0004594614126929,9,1048,0,21.62,31,5,40,False,8,7.66505189152397e-05,True,False,0,SAVINGS,User_237,0.08417997494905433
ACC000238,39828.42,0.000239031810762,0,1045,0,12.62,30,5,25,False,5,9.600202941235856e-05,True,False,0,CURRENT,User_238,0.04704681608078953
ACC000239,53316.57,0.0003158479429737,5,989,0,18.11,35,6,36,False,6,7.619592317391017e-05,True,False,0,BUSINESS,User_239,0.031318764554734355
ACC000240,62121.39,0.0003937327724033,5,989,0,15.61,49,6,30,False,5,6.767870085152007e-05,False,False,0,CURRENT,User_240,0.07747771267271088
ACC000241,59618.12,0.0002024673071608,9,1048,0,10.6,11,5,20,False,4,8.047273029175929e-05,True,False,0,CURRENT,User_241,0.050355517498796035
ACC000242,88650.69,0.0003723170753756,1,1054,0,21.64,13,8,40,False,5,0.000104525742193,False,False,2,CURRENT,User_242,0.22914083906412766
ACC000243,4425.78,0.0002820851907729,7,1027,0,13.17,14,6,24,False,4,0.000145263257249,True,False,0,SAVINGS,User_243,0.05303930427943211
ACC000244,64017.82,0.0004185874363357,2,1008,0,32.19,9,10,60,False,6,0.0001492177050917,True,False,0,SAVINGS,User_244,0.13578367882916637
ACC000245,34063.17,0.0002552673247227,5,989,0,10.63,45,5,20,False,4,0.0001013209658842,True,False,0,CURRENT,User_245,0.0473844124647161
ACC000246,67490.79,0.0006774485905605,6,1017,0,28.77,18,9,54,False,6,0.0002027569703644,True,False,0,SAVINGS,User_246,0.10000050432611475
ACC000247,36459.21,0.0003537278357894,7,1027,0,14.19,37,10,20,False,2,0.0001575363904234,False,False,0,CURRENT,User_247,0.06963875335766655
ACC000248,68470.98,9.718933450211858e-05,7,1027,0,5.63,32,6,6,False,1,0.0001216740359987,False,False,0,SAVINGS,User_248,0.035770847612081116
ACC000249,56134.98,8.999469908916783e-05,6,1017,0,8.05,27,4,16,False,4,3.711720126036211e-05,True,False,0,CURRENT,User_249,0.026940412106073897
ACC000250,50322.59,0.0002304867180573,5,989,0,13.13,16,4,24,False,6,0.0001057821045436,False,False,0,BUSINESS,User_250,0.025982827648743777
ACC000251,64547.34,0.0004381739950082,2,1008,0,18.67,27,7,35,False,5,0.0001297659710021,False,False,1,BUSINESS,User_251,0.0780279756111526
ACC000252,46821.96,0.0005925116196734,1,1054,0,21.71,50,7,42,False,6,0.0001488403848286,True,False,0,CURRENT,User_252,0.15261862732195317
ACC000253,34677.35,0.000403689298325,3,990,0,23.12,29,4,40,False,10,8.157144564644708e-05,False,False,0,CURRENT,User_253,0.07814499125518835
ACC000254,66122.87,0.0002233298811028,7,1027,0,16.56,5,3,27,False,9,3.589690644440712e-05,False,False,0,BUSINESS,User_254,0.09411897119226427
ACC000255,17519.4,4.2263986264948066e-05,2,1008,0,1.57,43,1,2,False,2,6.126113465872313e-05,True,False,0,SAVINGS,User_255,0.15478302205863745
ACC000256,20407.76,0.0001188424729732,7,1027,0,10.58,49,4,20,False,5,7.03926531671439e-05,False,False,0,SAVINGS,User_256,0.07356760861431792
ACC000257,51352.2,0.0001144955762535,8,1028,0,10.58,13,5,20,False,4,6.437096427219766e-05,True,False,1,BUSINESS,User_257,0.0747279704766591
ACC000258,55016.71,8.758474734051531e-05,8,1028,0,6.55,38,4,12,False,3,4.053974606812032e-05,True,False,0,CURRENT,User_258,0.03753978713757545
ACC000259,56714.79,0.0003792822036563,5,989,0,20.68,48,9,36,False,4,0.0001401345812006,True,False,0,CURRENT,User_259,0.09484162045391176
ACC000260,41635.46,5.7171485802365145e-05,8,1028,0,5.06,46,4,8,False,2,5.606621887386859e-05,False,False,0,SAVINGS,User_260,0.06374175536993311
ACC000261,62007.23,0.0004717929956024,2,1008,0,12.64,1,5,25,False,5,9.392025282783608e-05,True,False,0,CURRENT,User_261,0.07365664831209236
ACC000262,23693.04,0.0003539951805884,3,990,0,12.66,46,7,21,False,3,0.0001243960594357,True,False,1,CURRENT,User_262,0.117913836853216
ACC000263,47358.2,0.0005098122421234,8,1028,1,12.64,32,3,18,False,6,9.228340012868372e-05,True,False,1,CURRENT,User_263,0.23024469340155507
ACC000264,74271.88,0.0003353996741265,0,1045,0,16.7,3,9,27,False,3,0.0001664164621884,True,False,0,BUSINESS,User_264,0.13862261957949248
ACC000265,82594.51,0.0003197257666762,8,1028,0,25.66,49,11,44,False,4,0.0001296292589641,False,False,1,SAVINGS,User_265,0.18964585194834035
ACC000266,54734.37,0.0004795065174661,0,1045,0,18.17,35,6,36,False,6,0.00012577523457,False,False,0,BUSINESS,User_266,0.07853357159560385
ACC000267,92097.46,0.000265802069149,5,989,0,18.6,20,7,35,False,5,7.440945990566548e-05,False,False,1,CURRENT,User_267,0.08755095409804174
ACC000268,6781.11,0.0003540317767616,4,992,0,18.65,13,5,35,False,7,0.0001096804631326,True,False,0,CURRENT,User_268,0.07075740661546541
ACC000269,40740.81,0.0003351894256909,7,1027,0,14.62,17,8,24,False,3,8.76905346122685e-05,True,False,0,BUSINESS,User_269,0.016371209849455295
ACC000270,55242.2,0.0004850350434379,7,1027,0,23.23,10,10,40,False,4,0.0001847644688627,False,False,0,BUSINESS,User_270,0.08758137287020376
ACC000271,9033.49,0.0001379017765477,6,1017,0,12.54,48,3,21,False,7,2.457048160278128e-05,True,False,0,SAVINGS,User_271,0.14770538257387855
ACC000272,83993.54,0.0004124006712688,3,990,0,24.64,11,9,45,False,5,9.619440618593078e-05,True,False,0,CURRENT,User_272,0.08117569937769893
ACC000273,63648.46,0.0002238228669765,4,992,0,6.59,50,5,10,False,2,6.889404875745068e-05,False,False,1,BUSINESS,User_273,0.12304084063344187
ACC000274,21344.0,0.0002067938139192,8,1028,0,12.6,28,5,25,False,5,7.434242153005476e-05,False,False,0,BUSINESS,User_274,0.022549131357466935
ACC000275,32899.41,0.0003690839804955,6,1017,0,15.62,15,7,28,False,4,8.011537074831005e-05,True,False,0,SAVINGS,User_275,0.019093721965521247
ACC000276,81944.15,0.002123647878998,9,1048,0,100.0,4,4,216,True,54,2.9553053739303897e-05,False,True,3,BUSINESS,User_276,0.7850522405274589
ACC000277,51635.49,0.0039978472457603,0,1045,1,100.0,47,7,392,True,56,8.33115320438029e-05,True,True,9,BUSINESS,User_277,1.0
ACC000278,22439.87,0.0004936808439418,7,1027,0,15.65,34,7,28,False,4,0.0001052651834942,False,False,0,CURRENT,User_278,0.020683242572342855
ACC000279,79646.5,7.649930688968558e-05,8,1028,0,6.55,32,3,12,False,4,4.354308942690141e-05,True,False,0,BUSINESS,User_279,0.05299340285661609
ACC000280,93315.96,0.0003320810655358,6,1017,0,20.69,24,9,36,False,4,0.0001538611243689,False,False,1,SAVINGS,User_280,0.10220808647377569
ACC000281,79146.8,0.0002776363891236,1,1054,0,12.66,8,5,25,False,5,0.0001337319002373,False,False,0,CURRENT,User_281,0.09935003677229515
ACC000282,50199.73,0.0001132828570273,1,1054,0,8.06,9,2,12,False,6,4.739212856167282e-05,False,False,0,CURRENT,User_282,0.10947674569567854
ACC000283,93647.42,0.0017153189631233,1,1054,0,36.77,5,10,70,False,7,0.0001021555471158,True,False,0,CURRENT,User_283,0.3109377426406862
ACC000284,52251.35,0.0043416192960069,1,1054,0,100.0,22,5,405,True,81,4.936424684038434e-05,False,True,1,BUSINESS,User_284,0.7968924373140616
ACC000285,2927.99,0.0007687114901492,5,989,0,15.64,6,6,30,False,5,6.132793976267441e-05,False,False,0,SAVINGS,User_285,0.11775782210000982
ACC000286,86085.75,0.0001490591849083,1,1054,0,10.64,41,6,18,False,3,0.000125521909071,True,False,0,SAVINGS,User_286,0.08678620976965204
ACC000287,47822.88,0.000455467516169,5,989,0,18.3,27,8,32,False,4,0.0002525602502712,True,False,0,SAVINGS,User_287,0.11093191058380768
ACC000288,89155.82,0.0017622482043973,1,1054,0,36.89,29,10,70,False,7,0.0002134428427937,False,False,0,SAVINGS,User_288,0.329311066064606
ACC000289,32464.01,0.0001034769432631,1,1054,0,6.69,30,7,7,False,1,0.0001799221104166,True,False,1,SAVINGS,User_289,0.18633354183662265
ACC000290,1391.36,0.0003601457959534,1,1054,0,10.59,30,4,20,False,5,4.9931591959742245e-05,False,False,0,CURRENT,User_290,0.10627090398939433
ACC000291,26167.06,0.000658907905561,7,1027,0,12.64,30,5,25,False,5,7.273086102861843e-05,True,False,1,CURRENT,User_291,0.07531268473093224
ACC000292,77722.59,0.000331168609803,4,992,0,8.62,34,5,15,False,3,8.515905139288919e-05,True,False,0,CURRENT,User_292,0.02255638260818676
ACC000293,71069.73,0.0001786796023539,1,1054,0,14.59,7,8,24,False,3,7.238324256768259e-05,True,False,0,BUSINESS,User_293,0.1009949017636937
ACC000294,33208.54,8.891036870833348e-05,1,1054,0,3.57,26,3,6,False,2,5.980130066561801e-05,False,False,0,BUSINESS,User_294,0.08886886640972547
ACC000295,60113.56,0.0004667350681963,1,1054,0,20.65,7,4,36,False,9,0.0001059552385971,True,False,0,CURRENT,User_295,0.12844678399500373
ACC000296,23030.41,0.0004218791993386,4,992,0,18.15,14,6,36,False,6,0.0001122645253107,False,False,0,CURRENT,User_296,0.042199089433618955
ACC000297,69860.35,0.0007693291320632,3,990,0,32.31,50,10,60,False,6,0.0002365317002717,False,False,0,BUSINESS,User_297,0.23614858245108253
ACC000298,66395.66,0.00017877513314,1,1054,0,12.78,12,9,18,False,2,0.0002643592845998,False,False,0,SAVINGS,User_298,0.19815813411508496
ACC000299,63370.13,8.26879406114008e-05,1,1054,0,5.04,43,4,8,False,2,2.767673865109672e-05,True,False,0,SAVINGS,User_299,0.11303908508026073
ACC000300,48032.97,3.713675249749471e-05,0,1045,0,7.55,7,8,8,False,1,4.450437867159851e-05,False,False,1,CURRENT,User_300,0.20511691226517764
ACC000301,31897.32,9.73254616727566e-05,6,1017,0,11.59,22,12,12,False,1,8.215170062284329e-05,True,False,1,BUSINESS,User_301,0.1485592000586775
ACC000302,98044.39,0.0006515821988972,5,989,0,21.66,23,6,42,False,7,9.007922463491197e-05,False,False,0,CURRENT,User_302,0.08505694377495845
ACC000303,23558.6,0.000922084138527,6,1017,0,40.72,41,9,81,False,9,0.0001326040594957,True,False,0,BUSINESS,User_303,0.1771575350481258
ACC000304,93160.89,8.227573003644492e-05,8,1028,0,8.56,3,5,15,False,3,5.325742955727517e-05,False,False,0,BUSINESS,User_304,0.07195806346071759
ACC000305,47905.2,0.0001716054089958,7,1027,0,12.57,38,7,21,False,3,4.791463816201104e-05,False,False,1,BUSINESS,User_305,0.0693349028835418
ACC000306,85854.27,0.0007429952059733,2,1008,0,28.69,36,8,56,False,7,0.0001169546856775,False,False,0,BUSINESS,User_306,0.1093118448730277
ACC000307,75058.21,7.985675357854028e-05,5,989,0,6.58,34,5,10,False,2,7.54987306964849e-05,True,False,0,CURRENT,User_307,0.0442501426083316
ACC000308,87728.35,0.0007547976857976,9,1048,0,24.69,41,9,45,False,5,0.0001178931851281,True,False,0,CURRENT,User_308,0.14320100592460527
ACC000309,83839.84,0.0003003118881537,9,1048,0,12.67,44,7,21,False,3,0.0001438820564412,False,False,0,CURRENT,User_309,0.09832205672600819
ACC000310,7035.8,0.0007775624938407,6,1017,0,25.35,8,8,48,False,6,0.0002680581619658,True,False,0,BUSINESS,User_310,0.20261219851030515
ACC000311,46774.36,9.73379494311014e-06,7,1027,0,2.52,7,1,3,False,3,1.8522582887676243e-05,True,False,0,CURRENT,User_311,0.13684308594531086
ACC000312,2322.64,6.656857181327118e-05,3,990,0,5.04,31,2,8,False,4,3.136612326991212e-05,False,False,0,SAVINGS,User_312,0.12179284377677672
ACC000313,24952.19,0.0003916433932878,2,1008,0,3.6,14,3,6,False,2,5.847180531688671e-05,True,False,0,SAVINGS,User_313,0.08304379499252573
ACC000314,51003.16,0.000898456174043,4,992,0,20.68,49,4,36,False,9,8.532376363032645e-05,False,False,0,CURRENT,User_314,0.14490980401328019
ACC000315,99110.2,0.0002158240317071,8,1028,0,18.65,24,10,30,False,3,0.0001314242426679,True,False,0,CURRENT,User_315,0.09429677057739888
ACC000316,71097.71,0.0004058480159079,9,1048,0,13.17,27,6,24,False,4,0.0001312901845238,True,False,0,SAVINGS,User_316,0.051427835165204196
ACC000317,61522.04,0.0008041086497891,9,1048,0,8.67,45,5,15,False,3,8.541714109205373e-05,False,False,0,SAVINGS,User_317,0.10319117799619737
ACC000318,77679.93,0.000185655694485,2,1008,0,10.57,43,4,20,False,5,4.7529528199446385e-05,True,False,0,CURRENT,User_318,0.06776531165770881
ACC000319,65212.28,0.000215882460012,7,1027,0,8.65,25,5,15,False,3,0.0001271009809855,False,False,0,SAVINGS,User_319,0.00783229447656812
ACC000320,45951.1,0.0003064667670254,7,1027,0,15.65,13,6,30,False,5,0.0001235981024978,False,False,0,CURRENT,User_320,0.012794205059606267
ACC000321,52504.9,0.0053857222765685,2,1008,2,100.0,6,7,468,True,67,0.0001267772554164,False,True,1,BUSINESS,User_321,0.9588634500241118
ACC000322,59670.89,0.0002749592754504,4,992,0,15.58,22,6,30,False,5,5.007228147329081e-05,False,False,0,CURRENT,User_322,0.02364064494485862
ACC000323,87494.06,0.0003001994673261,4,992,0,15.72,14,11,22,False,2,0.0001935771033912,False,False,1,BUSINESS,User_323,0.18676589047341338
ACC000324,39834.64,0.0001765379093527,4,992,0,6.59,30,2,10,False,5,7.112686595936671e-05,False,False,0,CURRENT,User_324,0.0417886572822637
